cellnumber     x-coordinate     y-coordinate           y-plus skin-friction-coef       wall-shear     y-wall-shear     x-wall-shear pressure-coefficient         pressure 
        78  6.729549170E-02 -2.504418418E-02  4.147238287E-01  3.777151734E-03  4.913248154E+00 -1.530635408E+00  4.668743157E+00  2.962883284E-01  3.854063022E+02 
        79  7.679735869E-02 -2.803328820E-02  4.207333089E-01  3.887297342E-03  5.056523495E+00 -1.462350960E+00  4.840450344E+00  2.529237945E-01  3.289985296E+02 
        80  8.688066900E-02 -3.096015379E-02  4.255891534E-01  3.977454894E-03  5.173798749E+00 -1.390769236E+00  4.983367780E+00  2.143682619E-01  2.788462157E+02 
        81  9.753180295E-02 -3.381904215E-02  4.293750741E-01  4.048474255E-03  5.266179401E+00 -1.316972700E+00  5.098845790E+00  1.799669686E-01  2.340976584E+02 
        82  1.087363586E-01 -3.660444170E-02  4.320969452E-01  4.099904472E-03  5.333078864E+00 -1.241477334E+00  5.186565742E+00  1.492777514E-01  1.941777001E+02 
        83  1.204791442E-01 -3.931113705E-02  4.339787822E-01  4.135653199E-03  5.379580137E+00 -1.166004373E+00  5.251696512E+00  1.221551004E-01  1.588970642E+02 
        84  1.327442229E-01 -4.193423316E-02  4.352180550E-01  4.159277422E-03  5.410310084E+00 -1.091828984E+00  5.298996573E+00  9.789891867E-02  1.273450778E+02 
        85  1.455149353E-01 -4.446922988E-02  4.358400171E-01  4.171143538E-03  5.425745305E+00 -1.019177651E+00  5.329164008E+00  7.642178855E-02  9.940802963E+01 
        86  1.587738991E-01 -4.691205546E-02  4.359814110E-01  4.173818843E-03  5.429225292E+00 -9.487658803E-01  5.345683359E+00  5.749615728E-02  7.478992333E+01 
        87  1.725030094E-01 -4.925908893E-02  4.356883940E-01  4.168189365E-03  5.421902572E+00 -8.808005528E-01  5.349880175E+00  4.067776305E-02  5.291287146E+01 
        88  1.866835058E-01 -5.150720477E-02  4.350391310E-01  4.155769573E-03  5.405747140E+00 -8.155785078E-01  5.343868808E+00  2.605473469E-02  3.389151036E+01 
        89  2.012959868E-01 -5.365378410E-02  4.341348533E-01  4.138487255E-03  5.383266625E+00 -7.534036263E-01  5.330285408E+00  1.315809995E-02  1.711580970E+01 
        90  2.163204253E-01 -5.569672212E-02  4.329207837E-01  4.115363468E-03  5.353187637E+00 -6.940048497E-01  5.308010469E+00  1.947600860E-03  2.533402681E+00 
        91  2.317361832E-01 -5.763445422E-02  4.315316645E-01  4.088998485E-03  5.318892561E+00 -6.377399778E-01  5.280521357E+00 -7.563483197E-03 -9.838437128E+00 
        92  2.475220859E-01 -5.946591869E-02  4.299447152E-01  4.058971165E-03  5.279833586E+00 -5.844180616E-01  5.247389658E+00 -1.592966764E-02 -2.072101299E+01 
        93  2.636563778E-01 -6.119058654E-02  4.281994858E-01  4.026073185E-03  5.237040510E+00 -5.340447036E-01  5.209739874E+00 -2.264879558E-02 -2.946112863E+01 
        94  2.801168263E-01 -6.280842423E-02  4.263949684E-01  3.992198769E-03  5.192977306E+00 -4.867363990E-01  5.170116147E+00 -2.858123040E-02 -3.717792861E+01 
        95  2.968806922E-01 -6.431988627E-02  4.244155093E-01  3.955212592E-03  5.144866379E+00 -4.420920676E-01  5.125836972E+00 -3.330604975E-02 -4.332388503E+01 
        96  3.139248788E-01 -6.572586298E-02  4.223975098E-01  3.917682817E-03  5.096048352E+00 -4.002861355E-01  5.080303122E+00 -3.697900675E-02 -4.810159862E+01 
        97  3.312257528E-01 -6.702769548E-02  4.203101807E-01  3.879052358E-03  5.045798575E+00 -3.611122663E-01  5.032860140E+00 -3.996309933E-02 -5.198325030E+01 
        98  3.487594426E-01 -6.822709739E-02  4.181508324E-01  3.839296819E-03  4.994085315E+00 -3.244376608E-01  4.983535726E+00 -4.200608561E-02 -5.464072855E+01 
        99  3.665015996E-01 -6.932613999E-02  4.159883984E-01  3.799692320E-03  4.942568525E+00 -2.902356562E-01  4.934039612E+00 -4.342047084E-02 -5.648053434E+01 
       100  3.844277263E-01 -7.032720745E-02  4.137943981E-01  3.759716779E-03  4.890569091E+00 -2.583215653E-01  4.883742009E+00 -4.424095427E-02 -5.754780380E+01 
       101  4.025129080E-01 -7.123298198E-02  4.115649877E-01  3.719308982E-03  4.838007386E+00 -2.285611932E-01  4.832605431E+00 -4.441721492E-02 -5.777708034E+01 
       102  5.945791602E-01  1.616456173E-02  3.790342057E-01  3.154592223E-03  4.103434415E+00 -6.898120299E-01  4.045038117E+00 -3.068930181E-01 -3.992006837E+02 
       103  5.765550137E-01  1.920813322E-02  3.834668854E-01  3.228797199E-03  4.199958857E+00 -6.926186991E-01  4.142455038E+00 -3.248420279E-01 -4.225484191E+02 
       104  5.584260821E-01  2.220750414E-02  3.879420967E-01  3.304597892E-03  4.298558977E+00 -6.944380138E-01  4.242094426E+00 -3.431541710E-01 -4.463685115E+02 
       105  5.402166843E-01  2.515485324E-02  3.924929684E-01  3.382580553E-03  4.399997361E+00 -6.952572211E-01  4.344720264E+00 -3.619741491E-01 -4.708491862E+02 
       106  5.219514966E-01  2.804230526E-02  3.971323161E-01  3.463011760E-03  4.504620766E+00 -6.949778112E-01  4.450686924E+00 -3.812062026E-01 -4.958658807E+02 
       107  5.036550164E-01  3.086194582E-02  4.018545521E-01  3.545864111E-03  4.612393551E+00 -6.934267191E-01  4.559970795E+00 -4.008548334E-01 -5.214244513E+02 
       108  4.853519499E-01  3.360585123E-02  4.066563958E-01  3.631115694E-03  4.723287212E+00 -6.904201005E-01  4.672554138E+00 -4.209894186E-01 -5.476151421E+02 
       109  4.670668542E-01  3.626612201E-02  4.115639218E-01  3.719292072E-03  4.837985390E+00 -6.858626187E-01  4.789122582E+00 -4.416663489E-01 -5.745113055E+02 
       110  4.488243759E-01  3.883491457E-02  4.165886263E-01  3.810663564E-03  4.956839715E+00 -6.795871725E-01  4.910032712E+00 -4.628852989E-01 -6.021125177E+02 
       111  4.306490719E-01  4.130447656E-02  4.217101512E-01  3.904927907E-03  5.079457004E+00 -6.713059994E-01  5.034901361E+00 -4.845878295E-01 -6.303427626E+02 
       112  4.125653803E-01  4.366720468E-02  4.269390059E-01  4.002357437E-03  5.206191510E+00 -6.608175967E-01  5.164082701E+00 -5.068402130E-01 -6.592882459E+02 
       113  3.945976496E-01  4.591565579E-02  4.323073474E-01  4.103641606E-03  5.337940058E+00 -6.479612335E-01  5.298466788E+00 -5.296926167E-01 -6.890142240E+02 
       114  3.767700493E-01  4.804262519E-02  4.378203682E-01  4.208969013E-03  5.474947974E+00 -6.324606154E-01  5.438294667E+00 -5.531604143E-01 -7.195406952E+02 
       115  3.591065705E-01  5.004117638E-02  4.434463244E-01  4.317840460E-03  5.616565910E+00 -6.139127549E-01  5.582913554E+00 -5.771630977E-01 -7.507629356E+02 
       116  3.416309953E-01  5.190468952E-02  4.492086143E-01  4.430792330E-03  5.763491586E+00 -5.920445883E-01  5.733002570E+00 -6.018048603E-01 -7.828164785E+02 
       117  3.243668973E-01  5.362690613E-02  4.551335960E-01  4.548438274E-03  5.916523224E+00 -5.665464063E-01  5.889335465E+00 -6.271228121E-01 -8.157495954E+02 
       118  3.073375225E-01  5.520197377E-02  4.612207742E-01  4.670912882E-03  6.075835898E+00 -5.369980391E-01  6.052058738E+00 -6.530993575E-01 -8.495393987E+02 
       119  2.905658484E-01  5.662449449E-02  4.674570446E-01  4.798082835E-03  6.241256188E+00 -5.029076333E-01  6.220961559E+00 -6.797317861E-01 -8.841823623E+02 
       120  2.740745544E-01  5.788955837E-02  4.738601963E-01  4.930436216E-03  6.413418985E+00 -4.638033977E-01  6.396626414E+00 -7.071402357E-01 -9.198347597E+02 
       121  2.578858733E-01  5.899278447E-02  4.804596291E-01  5.068727858E-03  6.593306158E+00 -4.191629350E-01  6.579968733E+00 -7.353254955E-01 -9.564976171E+02 
       122  2.420217693E-01  5.993033201E-02  4.872539089E-01  5.213100644E-03  6.781103572E+00 -3.683232765E-01  6.771093236E+00 -7.642958634E-01 -9.941817285E+02 
       123  2.265037298E-01  6.069896370E-02  4.942549518E-01  5.363985666E-03  6.977371979E+00 -3.105557972E-01  6.970457290E+00 -7.942017776E-01 -1.033082781E+03 
       124  2.113527954E-01  6.129602343E-02  5.014913115E-01  5.522218009E-03  7.183197645E+00 -2.450367442E-01  7.179017022E+00 -8.250588263E-01 -1.073221051E+03 
       125  1.965895593E-01  6.171949208E-02  5.089833360E-01  5.688460771E-03  7.399443113E+00 -1.707796909E-01  7.397472046E+00 -8.569711432E-01 -1.114731995E+03 
       126  1.822341084E-01  6.196794659E-02  5.167672848E-01  5.863790335E-03  7.627508521E+00 -8.662727823E-02  7.627016583E+00 -8.900932329E-01 -1.157816588E+03 
       127  1.683060229E-01  6.204060093E-02  5.248625572E-01  6.048968558E-03  7.868384882E+00  8.817077345E-03  7.868379942E+00 -9.244885506E-01 -1.202557372E+03 
       128  1.548243016E-01  6.193728372E-02  5.333235619E-01  6.245580363E-03  8.124133832E+00  1.172326402E-01  8.123287944E+00 -9.604079026E-01 -1.249280592E+03 
       129  1.418074071E-01  6.165840849E-02  5.421816595E-01  6.454798461E-03  8.396280811E+00  2.406700975E-01  8.392830831E+00 -9.979550514E-01 -1.298121219E+03 
       130  1.292731613E-01  6.120497361E-02  5.515108296E-01  6.678885114E-03  8.687768527E+00  3.816821768E-01  8.679380202E+00 -1.037450338E+00 -1.349495948E+03 
       131  1.172387600E-01  6.057851389E-02  5.613802823E-01  6.920117891E-03  9.001559600E+00  5.434593421E-01  8.985139241E+00 -1.079076307E+00 -1.403642227E+03 
       132  1.057207584E-01  5.978107825E-02  5.718682428E-01  7.181179291E-03  9.341143375E+00  7.300240549E-01  9.312573459E+00 -1.123214186E+00 -1.461055953E+03 
       133  9.473499656E-02  5.881517380E-02  5.830539516E-01  7.464951099E-03  9.710268422E+00  9.464550425E-01  9.664033096E+00 -1.170180965E+00 -1.522149458E+03 
       134  9.963066578E-01 -6.516893953E-02  2.117356012E-01  9.843981319E-04  1.280486632E+00 -2.937271232E-01  1.246342807E+00  1.867044711E-01  2.428616753E+02 
       135  9.949645996E-01 -6.485288590E-02  1.859238157E-01  7.590289986E-04  9.873306896E-01 -2.262391427E-01  9.610607374E-01  1.892925974E-01  2.462282615E+02 
       136  9.929537773E-01 -6.437999010E-02  1.708006839E-01  6.405781379E-04  8.332520310E-01 -1.906285461E-01  8.111533175E-01  1.857986490E-01  2.416833988E+02 
       137  9.902768135E-01 -6.375167519E-02  1.726135417E-01  6.542458260E-04  8.510307034E-01 -1.942836316E-01  8.285572573E-01  1.807131935E-01  2.350683337E+02 
       138  9.869373441E-01 -6.296981126E-02  1.776173029E-01  6.927251955E-04  9.010839457E-01 -2.051692029E-01  8.774154520E-01  1.728523056E-01  2.248430381E+02 
       139  9.829397798E-01 -6.203672290E-02  1.859552933E-01  7.592846486E-04  9.876632343E-01 -2.241777609E-01  9.618851262E-01  1.637210804E-01  2.129653116E+02 
       140  9.782894850E-01 -6.095512956E-02  1.948430575E-01  8.335933603E-04  1.084322613E+00 -2.452249625E-01  1.056229259E+00  1.531701162E-01  1.992408152E+02 
       141  9.729925990E-01 -5.972817540E-02  2.041671853E-01  9.152851333E-04  1.190585740E+00 -2.681518824E-01  1.159995246E+00  1.416257865E-01  1.842241675E+02 
       142  9.670562744E-01 -5.835937336E-02  2.134422119E-01  1.000336290E-03  1.301218689E+00 -2.917307319E-01  1.268094341E+00  1.291616938E-01  1.680111095E+02 
       143  9.604883790E-01 -5.685257912E-02  2.226040677E-01  1.088057741E-03  1.415325108E+00 -3.157215553E-01  1.379661212E+00  1.159586915E-01  1.508368917E+02 
       144  9.532977939E-01 -5.521199480E-02  2.315422935E-01  1.177194651E-03  1.531272729E+00 -3.397255294E-01  1.493111763E+00  1.021261249E-01  1.328437484E+02 
