cellnumber     x-coordinate     y-coordinate           y-plus skin-friction-coef       wall-shear     y-wall-shear     x-wall-shear pressure-coefficient         pressure 
       116  3.393872082E-01 -5.019935593E-02  2.100942254E-01  1.932085667E-03  1.368309107E+01 -3.619954876E+00  1.319556395E+01  5.499817839E-01  3.894988181E+03 
       117  3.503789008E-01 -5.322346091E-02  2.112707849E-01  1.953782858E-03  1.383675126E+01 -3.680272313E+00  1.333833877E+01  5.415405734E-01  3.835207264E+03 
       118  3.614457250E-01 -5.628703162E-02  2.125489162E-01  1.977479883E-03  1.400457433E+01 -3.747598800E+00  1.349383583E+01  5.329853731E-01  3.774619068E+03 
       119  3.725812137E-01 -5.939096212E-02  2.135858355E-01  1.996819180E-03  1.414153583E+01 -3.809848544E+00  1.361866696E+01  5.241110846E-01  3.711771079E+03 
       120  3.837976754E-01 -6.254175305E-02  2.152130567E-01  2.027378935E-03  1.435796097E+01 -3.897635086E+00  1.381880907E+01  5.143889659E-01  3.642918731E+03 
       121  3.951652050E-01 -6.575106829E-02  2.176620131E-01  2.073780421E-03  1.468657775E+01 -3.993859592E+00  1.413310481E+01  5.038471895E-01  3.568261541E+03 
       122  4.066630006E-01 -6.899470836E-02  2.192697713E-01  2.104547166E-03  1.490446880E+01 -4.040391915E+00  1.434637318E+01  4.937560606E-01  3.496795851E+03 
       123  4.182122648E-01 -7.224270701E-02  2.200714495E-01  2.119962613E-03  1.501364147E+01 -4.059261041E+00  1.445447440E+01  4.847696747E-01  3.433153985E+03 
       124  4.298058748E-01 -7.549475878E-02  2.209404190E-01  2.136733126E-03  1.513241077E+01 -4.082571132E+00  1.457128919E+01  4.764308519E-01  3.374098182E+03 
       125  4.414366782E-01 -7.875050604E-02  2.217861873E-01  2.153109086E-03  1.524838583E+01 -4.106919807E+00  1.468490654E+01  4.684022724E-01  3.317239531E+03 
       126  4.530975521E-01 -8.200950176E-02  2.225896381E-01  2.168741512E-03  1.535909516E+01 -4.131594044E+00  1.479296234E+01  4.606513642E-01  3.262347356E+03 
       127  4.647812843E-01 -8.527126908E-02  2.233634524E-01  2.183859484E-03  1.546616111E+01 -4.156978743E+00  1.489703552E+01  4.531498185E-01  3.209221175E+03 
       128  4.764807224E-01 -8.853521943E-02  2.241006801E-01  2.198290536E-03  1.556836227E+01 -4.182688466E+00  1.499596682E+01  4.458735090E-01  3.157690124E+03 
