cellnumber     x-coordinate     y-coordinate           y-plus skin-friction-coef       wall-shear     y-wall-shear     x-wall-shear pressure-coefficient         pressure 
        85  7.261446863E-02 -3.685533628E-02  2.950655436E-01  3.895870792E-03  2.027070272E+01  4.963868382E-01  2.026462407E+01 -9.351385572E-01 -4.865642806E+03 
        86  7.821854949E-02 -3.672134504E-02  2.919496934E-01  3.814016940E-03  1.984480689E+01  4.631239556E-01  1.983940213E+01 -8.778967956E-01 -4.567806765E+03 
        87  8.401495218E-02 -3.659198806E-02  2.899964507E-01  3.763140471E-03  1.958009026E+01  4.174245631E-01  1.957564026E+01 -8.285728443E-01 -4.311168081E+03 
        88  9.000864625E-02 -3.647229448E-02  2.890280715E-01  3.738064346E-03  1.944961605E+01  3.628872367E-01  1.944623042E+01 -7.863015055E-01 -4.091225021E+03 
        89  9.620561451E-02 -3.636641428E-02  2.889046514E-01  3.734886162E-03  1.943307956E+01  3.023864550E-01  1.943072679E+01 -7.504034575E-01 -3.904442990E+03 
        90  1.026127636E-01 -3.627759591E-02  2.895074120E-01  3.750487967E-03  1.951425770E+01  2.384084101E-01  1.951280132E+01 -7.203093425E-01 -3.747859548E+03 
        91  1.092377305E-01 -3.620814160E-02  2.907313693E-01  3.782257364E-03  1.967955785E+01  1.733003192E-01  1.967879478E+01 -6.954564997E-01 -3.618547100E+03 
        92  1.160887629E-01 -3.615934029E-02  2.924725050E-01  3.827695680E-03  1.991597909E+01  1.094530625E-01  1.991567832E+01 -6.754660700E-01 -3.514534395E+03 
        93  1.231745258E-01 -3.613137826E-02  2.946252940E-01  3.884252237E-03  2.021024992E+01  4.946104060E-02  2.021018940E+01 -6.598378276E-01 -3.433218697E+03 
        94  1.305038780E-01 -3.612324595E-02  2.971110687E-01  3.950056879E-03  2.055263970E+01 -3.758626500E-03  2.055263936E+01 -6.482677520E-01 -3.373018147E+03 
        95  1.380857229E-01 -3.613257036E-02  2.998431829E-01  4.023033688E-03  2.093234716E+01 -4.692770687E-02  2.093229456E+01 -6.403147541E-01 -3.331637705E+03 
        96  1.459288150E-01 -3.615548462E-02  3.027276620E-01  4.100813375E-03  2.133704459E+01 -7.635672477E-02  2.133690797E+01 -6.356213164E-01 -3.307217162E+03 
        97  1.540415585E-01 -3.618643060E-02  3.056777061E-01  4.181131604E-03  2.175495038E+01 -8.795359821E-02  2.175477258E+01 -6.337203142E-01 -3.297326010E+03 
        98  1.624318957E-01 -3.621797264E-02  3.086025772E-01  4.261527448E-03  2.217326000E+01 -7.727438017E-02  2.217312535E+01 -6.342526229E-01 -3.300095679E+03 
        99  1.711071581E-01 -3.624057770E-02  3.113563591E-01  4.337939220E-03  2.257084000E+01 -3.961260453E-02  2.257080524E+01 -6.365918851E-01 -3.312267152E+03 
       100  1.800739467E-01 -3.624240682E-02  3.138023464E-01  4.406364612E-03  2.292686587E+01  2.973800623E-02  2.292684659E+01 -6.399484441E-01 -3.329731748E+03 
       101  1.893380135E-01 -3.620909154E-02  3.158420485E-01  4.463819480E-03  2.322581073E+01  1.352062468E-01  2.322541719E+01 -6.434773968E-01 -3.348093330E+03 
       102  1.989042461E-01 -3.612353280E-02  3.173650779E-01  4.507008111E-03  2.345052658E+01  2.806468494E-01  2.344884718E+01 -6.454233785E-01 -3.358218516E+03 
       103  2.087448388E-01 -3.596973047E-02  3.172950715E-01  4.505049094E-03  2.344033357E+01  4.499936993E-01  2.343601381E+01 -6.437244285E-01 -3.349378667E+03 
       104  2.187919915E-01 -3.574160859E-02  3.159366809E-01  4.466548418E-03  2.324000974E+01  6.075477494E-01  2.323206703E+01 -6.383909229E-01 -3.321627771E+03 
       105  2.290048301E-01 -3.544009849E-02  3.144217441E-01  4.423813706E-03  2.301765569E+01  7.554976561E-01  2.300525368E+01 -6.309509342E-01 -3.282916580E+03 
       106  2.393771857E-01 -3.506581113E-02  3.126945540E-01  4.375337584E-03  2.276542837E+01  8.935629908E-01  2.274788504E+01 -6.222741063E-01 -3.237769959E+03 
       107  2.499028593E-01 -3.461946547E-02  3.108100008E-01  4.322733576E-03  2.249172314E+01  1.021993309E+00  2.246849214E+01 -6.126274576E-01 -3.187577241E+03 
       108  2.605755329E-01 -3.410189599E-02  3.088181797E-01  4.267501811E-03  2.220434536E+01  1.141217495E+00  2.217499889E+01 -6.022487331E-01 -3.133575439E+03 
       109  2.713888586E-01 -3.351404518E-02  3.067390885E-01  4.210235686E-03  2.190638256E+01  1.251573563E+00  2.187060036E+01 -5.913057468E-01 -3.076637714E+03 
       110  2.823362947E-01 -3.285697848E-02  3.046006229E-01  4.151725447E-03  2.160194647E+01  1.353523431E+00  2.155950059E+01 -5.799167795E-01 -3.017379493E+03 
       111  2.934114039E-01 -3.213185072E-02  3.024326979E-01  4.092846352E-03  2.129559117E+01  1.447636285E+00  2.124633033E+01 -5.682133247E-01 -2.956484955E+03 
       112  3.046075106E-01 -3.133994341E-02  3.002364807E-01  4.033643436E-03  2.098755100E+01  1.534245826E+00  2.093139716E+01 -5.562760888E-01 -2.894374024E+03 
       113  3.159179389E-01 -3.048261255E-02  2.980282212E-01  3.974509509E-03  2.067986979E+01  1.613815209E+00  2.061680419E+01 -5.441667009E-01 -2.831367366E+03 
       114  3.273359537E-01 -2.956132218E-02  2.958149135E-01  3.915685973E-03  2.037380358E+01  1.686766464E+00  2.030385902E+01 -5.319148470E-01 -2.767619438E+03 
       115  3.388547599E-01 -2.857762203E-02  2.936069985E-01  3.857439653E-03  2.007074070E+01  1.753541074E+00  1.999399224E+01 -5.195836410E-01 -2.703458632E+03 
       116  3.504674733E-01 -2.753314376E-02  2.914088196E-01  3.799866807E-03  1.977118198E+01  1.814508495E+00  1.968774228E+01 -5.072221345E-01 -2.639140169E+03 
       117  3.621671796E-01 -2.642960101E-02  2.892200425E-01  3.743018955E-03  1.947539550E+01  1.870009348E+00  1.938540933E+01 -4.948504070E-01 -2.574768524E+03 
       118  3.739469349E-01 -2.526877448E-02  2.870408617E-01  3.686844254E-03  1.918311151E+01  1.920320584E+00  1.908675290E+01 -4.824895072E-01 -2.510453217E+03 
       119  3.857997060E-01 -2.405251749E-02  2.848859085E-01  3.631691462E-03  1.889614464E+01  1.965918239E+00  1.879360124E+01 -4.701440148E-01 -2.446218077E+03 
       120  3.977184296E-01 -2.278274111E-02  2.827460513E-01  3.577328658E-03  1.861328817E+01  2.006967869E+00  1.850477173E+01 -4.578574946E-01 -2.382289777E+03 
       121  4.096960425E-01 -2.146141045E-02  2.806244633E-01  3.523857394E-03  1.833507051E+01  2.043797750E+00  1.822080408E+01 -4.456490042E-01 -2.318767475E+03 
       122  4.217253923E-01 -2.009054087E-02  2.785402274E-01  3.471714798E-03  1.806376606E+01  2.076933077E+00  1.794396816E+01 -4.335214028E-01 -2.255666049E+03 
       123  4.337992966E-01 -1.867218874E-02  2.764706350E-01  3.420297276E-03  1.779623426E+01  2.106277630E+00  1.767115017E+01 -4.214835046E-01 -2.193031360E+03 
       124  4.459106326E-01 -1.720845513E-02  2.744143292E-01  3.369627442E-03  1.753259279E+01  2.132078382E+00  1.740247257E+01 -4.095275918E-01 -2.130823251E+03 
       125  4.580521584E-01 -1.570145972E-02  2.723841859E-01  3.319966000E-03  1.727419809E+01  2.154728794E+00  1.713928422E+01 -3.976830285E-01 -2.069194507E+03 
       126  4.702166617E-01 -1.415336132E-02  2.703884302E-01  3.271486249E-03  1.702195189E+01  2.174571337E+00  1.688247866E+01 -3.859606453E-01 -2.008201483E+03 
       127  4.823968709E-01 -1.256632898E-02  2.684159756E-01  3.223914110E-03  1.677442810E+01  2.191645131E+00  1.663063829E+01 -3.743595888E-01 -1.947839736E+03 
       128  4.945855737E-01 -1.094255503E-02  2.664576771E-01  3.177044885E-03  1.653056167E+01  2.206011380E+00  1.638270377E+01 -3.628786725E-01 -1.888103093E+03 
       129  9.958154559E-01  7.840187103E-02  2.422391266E-01  2.625736975E-03  1.366203770E+01 -9.915535862E-01  1.362600805E+01  2.309701707E-01  1.201766670E+03 
       130  9.955118299E-01  7.842395455E-02  1.740656278E-01  1.355797097E-03  7.054381768E+00 -5.115965929E-01  7.035806354E+00  2.289196792E-01  1.191097706E+03 
       131  9.949046969E-01  7.846806198E-02  1.652505848E-01  1.221964849E-03  6.358035853E+00 -4.603914113E-01  6.341345256E+00  2.321345960E-01  1.207825320E+03 
       132  9.939944744E-01  7.853405923E-02  1.594924632E-01  1.138298551E-03  5.922709649E+00 -4.278860670E-01  5.907233117E+00  2.256422347E-01  1.174044752E+03 
       133  9.927816987E-01  7.862175256E-02  1.652179999E-01  1.221488621E-03  6.355557983E+00 -4.577548224E-01  6.339051806E+00  2.211184635E-01  1.150507005E+03 
       134  9.912671447E-01  7.873088866E-02  1.687103882E-01  1.273669023E-03  6.627059134E+00 -4.754884076E-01  6.609979087E+00  2.137710223E-01  1.112277350E+03 
       135  9.894517064E-01  7.886115462E-02  1.734676862E-01  1.346505336E-03  7.006035575E+00 -5.003798553E-01  6.988143850E+00  2.068909030E-01  1.076479230E+03 
       136  9.873365164E-01  7.901217788E-02  1.775087424E-01  1.409967899E-03  7.336239223E+00 -5.211683789E-01  7.317703837E+00  1.992202045E-01  1.036567626E+03 
       137  9.849228859E-01  7.918351889E-02  1.815582859E-01  1.475031437E-03  7.674772947E+00 -5.418963325E-01  7.655618078E+00  1.915882907E-01  9.968578250E+02 
       138  9.822123051E-01  7.937469333E-02  1.852938778E-01  1.536345153E-03  7.993795875E+00 -5.605561281E-01  7.974117464E+00  1.837304029E-01  9.559722527E+02 
       139  9.792063832E-01  7.958514988E-02  1.888617506E-01  1.596072976E-03  8.304567205E+00 -5.779202376E-01  8.284433877E+00  1.758743418E-01  9.150961849E+02 
       140  9.759069681E-01  7.981430739E-02  1.922277985E-01  1.653467490E-03  8.603198035E+00 -5.936975820E-01  8.582688367E+00  1.679881097E-01  8.740631333E+02 
       141  9.723161459E-01  8.006151021E-02  1.954222438E-01  1.708867177E-03  8.891449531E+00 -6.079979196E-01  8.870637705E+00  1.601485867E-01  8.332731151E+02 
       142  9.684361219E-01  8.032608777E-02  1.984449390E-01  1.762137158E-03  9.168619899E+00 -6.207651511E-01  9.147581182E+00  1.523711798E-01  7.928062948E+02 
       143  9.642692208E-01  8.060729504E-02  2.013214807E-01  1.813601290E-03  9.436394212E+00 -6.321100010E-01  9.415199024E+00  1.446922179E-01  7.528516961E+02 
       144  9.598180056E-01  8.090437949E-02  2.040503411E-01  1.863094667E-03  9.693914438E+00 -6.419749276E-01  9.672633836E+00  1.371301654E-01  7.135053920E+02 
       145  9.550851583E-01  8.121652901E-02  2.066425499E-01  1.910734899E-03  9.941792519E+00 -6.504055800E-01  9.920494498E+00  1.297046461E-01  6.748694865E+02 
       146  9.500737190E-01  8.154290169E-02  2.091063694E-01  1.956584456E-03  1.018035350E+01 -6.574314727E-01  1.015910336E+01  1.224292444E-01  6.370146622E+02 
       147  9.447866082E-01  8.188264817E-02  2.114523794E-01  2.000723402E-03  1.041001395E+01 -6.630909268E-01  1.038887390E+01  1.153147607E-01  5.999971144E+02 
       148  9.392271042E-01  8.223485947E-02  2.136775472E-01  2.043054302E-03  1.063026691E+01 -6.673664707E-01  1.060929765E+01  1.083689913E-01  5.638574079E+02 
       149  9.333986640E-01  8.259864151E-02  2.157958479E-01  2.083775361E-03  1.084214367E+01 -6.703409031E-01  1.082140113E+01  1.015972940E-01  5.286234201E+02 
       150  9.273048043E-01  8.297304809E-02  2.178205727E-01  2.123062530E-03  1.104655973E+01 -6.720892494E-01  1.102609531E+01  9.500380738E-02  4.943166853E+02 
       151  9.209492207E-01  8.335712552E-02  2.197528249E-01  2.160895175E-03  1.124340771E+01 -6.726241729E-01  1.122327018E+01  8.859201810E-02  4.609553442E+02 
       152  9.143358469E-01  8.374992758E-02  2.215923877E-01  2.197218533E-03  1.143240268E+01 -6.719506082E-01  1.141263832E+01  8.236029271E-02  4.285308980E+02 
       153  9.074686170E-01  8.415046334E-02  2.233547206E-01  2.232307177E-03  1.161497328E+01 -6.701753837E-01  1.159562285E+01  7.630321825E-02  3.970151825E+02 
       154  9.003518224E-01  8.455776423E-02  2.250425966E-01  2.266174378E-03  1.179118856E+01 -6.673238091E-01  1.177228978E+01  7.041739492E-02  3.663905079E+02 
       155  8.929898143E-01  8.497083932E-02  2.266462478E-01  2.298587886E-03  1.195984009E+01 -6.633511005E-01  1.194142958E+01  6.469764724E-02  3.366299458E+02 
       156  8.853870630E-01  8.538869768E-02  2.281910064E-01  2.330034135E-03  1.212345886E+01 -6.584218297E-01  1.210556630E+01  5.913906272E-02  3.077079357E+02 
       157  8.775481582E-01  8.581034839E-02  2.296787349E-01  2.360504613E-03  1.228200056E+01 -6.525525409E-01  1.226465299E+01  5.373699551E-02  2.796003047E+02 
